artist,gender,yearOfBirth,yearOfDeath,placeOfBirth,placeOfDeath,artistRole,title,medium,creditLine,year,acquisitionYear,width,height,units,thumbnailUrl,artwork_url,artist_url,medium_normalized,name_normalized
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Untitled,Lithograph on paper,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,1958,1975,435,298,mm,http://www.tate.org.uk/art/images/work/P/P06/P06249_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-untitled-p06249,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Print,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Three Forms Assembling,Lithograph on paper,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,1968,1975,587,457,mm,http://www.tate.org.uk/art/images/work/P/P06/P06250_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-three-forms-assembling-p06250,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Print,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Argos,Lithograph on paper,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,1969,1975,816,587,mm,http://www.tate.org.uk/art/images/work/P/P06/P06251_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-argos-p06251,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Print,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Autumn Shadows,Lithograph on paper,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,1969,1975,765,562,mm,http://www.tate.org.uk/art/images/work/P/P06/P06252_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-autumn-shadows-p06252,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Print,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Genesis,Lithograph on paper,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,1969,1975,724,537,mm,http://www.tate.org.uk/art/images/work/P/P06/P06253_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-genesis-p06253,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Print,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Mycenae,Lithograph on paper,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,1969,1975,810,584,mm,http://www.tate.org.uk/art/images/work/P/P06/P06254_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-mycenae-p06254,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Print,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Oblique Forms,Lithograph on paper,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,1969,1975,556,730,mm,http://www.tate.org.uk/art/images/work/P/P06/P06255_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-oblique-forms-p06255,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Print,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Pastorale,Lithograph on paper,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,1969,1975,711,511,mm,http://www.tate.org.uk/art/images/work/P/P06/P06256_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-pastorale-p06256,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Print,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Porthmeor,Lithograph on paper,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,1969,1975,724,540,mm,http://www.tate.org.uk/art/images/work/P/P06/P06257_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-porthmeor-p06257,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Print,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Sea Forms,Lithograph on paper,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,1969,1975,591,822,mm,http://www.tate.org.uk/art/images/work/P/P06/P06258_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-sea-forms-p06258,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Print,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Squares and Circles,Lithograph on paper,Presented by Curwen Studio through the Institute of Contemporary Prints 1975,1969,1975,533,708,mm,http://www.tate.org.uk/art/images/work/P/P06/P06259_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-squares-and-circles-p06259,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Print,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Curved Form (Trevalgan),Bronze on wooden base,Purchased 1960,1956,1960,902,597,mm,http://www.tate.org.uk/art/images/work/T/T00/T00353_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-curved-form-trevalgan-t00353,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Metal,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Single Form (Eikon),Bronze,Presented by the artist 1964,1937,1964,1480,280,mm,http://www.tate.org.uk/art/images/work/T/T00/T00697_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-single-form-eikon-t00697,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Metal,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Pierced Form,Pentelicon marble on wooden base,Presented by the artist 1964,1963,1964,1264,972,mm,http://www.tate.org.uk/art/images/work/T/T00/T00704_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-pierced-form-t00704,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Marble,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Image II,Marble on wooden base,Presented by the artist 1967,1960,1967,829,740,mm,http://www.tate.org.uk/art/images/work/T/T00/T00958_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-image-ii-t00958,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Marble,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Forms (West Penwith),Oil paint and graphite on hardboard,Presented by the artist 1964,1958,1964,642,635,mm,http://www.tate.org.uk/art/images/work/T/T00/T00700_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-forms-west-penwith-t00700,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Oil Paint,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Perigord,"Oil paint, ink and graphite on board",Presented by the artist 1964,1958,1964,483,362,mm,http://www.tate.org.uk/art/images/work/T/T00/T00701_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-perigord-t00701,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Oil Paint,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Two Figures (Menhirs),Slate on wooden base,Purchased 1964,1964,1964,825,638,mm,http://www.tate.org.uk/art/images/work/T/T00/T00703_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-two-figures-menhirs-t00703,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Stone,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Figure of a Woman,Corsehill stone,Presented by the artist 1967,1929,1967,533,305,mm,http://www.tate.org.uk/art/images/work/T/T00/T00952_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-figure-of-a-woman-t00952,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Stone,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Squares with Two Circles,Bronze,Purchased 1964,1963,1964,3061,1372,mm,http://www.tate.org.uk/art/images/work/T/T00/T00702_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-squares-with-two-circles-t00702,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Metal,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Orpheus (Maquette 2) (Version II),Copper and cotton string on wooden base,Presented by the artist 1967,1956,1967,1149,432,mm,http://www.tate.org.uk/art/images/work/T/T00/T00955_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-orpheus-maquette-2-version-ii-t00955,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Metal,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Oval Sculpture (No. 2),Plaster on wooden base,Presented by the artist 1967,1943,1967,293,400,mm,http://www.tate.org.uk/art/images/work/T/T00/T00953_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-oval-sculpture-no-2-t00953,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Plaster,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Touchstone,Irish marble on oak base,Bequeathed by the artist 1976,1969,1976,820,530,mm,http://www.tate.org.uk/art/images/work/T/T02/T02016_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-touchstone-t02016,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Marble,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Group I (Concourse) February 4 1951,Serravezza marble,Bequeathed by Miss E.M. Hodgkins 1977,1951,1977,248,505,mm,http://www.tate.org.uk/art/images/work/T/T02/T02226_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-group-i-concourse-february-4-1951-t02226,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Marble,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Fenestration of the Ear (The Hammer),Oil paint and graphite on board,Purchased 1976,1948,1976,384,270,mm,http://www.tate.org.uk/art/images/work/T/T02/T02098_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-fenestration-of-the-ear-the-hammer-t02098,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Oil Paint,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Two Forms (White and Yellow),Oil paint and graphite on board,Bequeathed by Miss E.M. Hodgkins 1977,1955,1977,425,152,mm,http://www.tate.org.uk/art/images/work/T/T02/T02227_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-two-forms-white-and-yellow-t02227,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Oil Paint,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Family Group - Earth Red and Yellow,Oil paint and graphite on board,Bequeathed by Miss E.M. Hodgkins 1977,1953,1977,298,222,mm,http://www.tate.org.uk/art/images/work/T/T02/T02228_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-family-group-earth-red-and-yellow-t02228,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Oil Paint,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Rock Face,Ancaster stone on beechwood base,Bequeathed by the artist 1976,1973,1976,1097,640,mm,http://www.tate.org.uk/art/images/work/T/T02/T02017_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-rock-face-t02017,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Stone,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Torso,Hoptonwood stone on wooden base,Presented by the executors of the artist's estate 1980,1928,1980,362,171,mm,http://www.tate.org.uk/art/images/work/T/T03/T03128_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-torso-t03128,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Stone,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Three Forms (Carving in Grey Alabaster),Alabaster on marble base,Presented by the executors of the artist's estate 1980,1935,1980,265,473,mm,http://www.tate.org.uk/art/images/work/T/T03/T03131_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-three-forms-carving-in-grey-alabaster-t03131,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Stone,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Makutu,Bronze,Presented by the executors of the artist's estate 1980,1969,1980,673,248,mm,http://www.tate.org.uk/art/images/work/T/T03/T03151_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-makutu-t03151,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Metal,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Discs in Echelon,Bronze,Presented by the executors of the artist's estate 1980,1935,1980,343,508,mm,http://www.tate.org.uk/art/images/work/T/T03/T03132_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-discs-in-echelon-t03132,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Metal,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Coré,Bronze,Presented by the executors of the artist's estate 1980,1955,1980,740,400,mm,http://www.tate.org.uk/art/images/work/T/T03/T03135_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-core-t03135,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Metal,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Sculpture with Colour (Deep Blue and Red),Plaster and string on plaster base,Presented by the executors of the artist's estate 1980,1940,1980,105,149,mm,http://www.tate.org.uk/art/images/work/T/T03/T03133_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-sculpture-with-colour-deep-blue-and-red-t03133,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Plaster,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Oval with Two Forms,Marble and slate on slate base,Presented by the executors of the artist's estate 1980,1971,1980,337,394,mm,http://www.tate.org.uk/art/images/work/T/T03/T03152_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-oval-with-two-forms-t03152,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Marble,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Fallen Images,Marble on wooden base,Presented by the executors of the artist's estate 1980,1974,1980,1219,1302,mm,http://www.tate.org.uk/art/images/work/T/T03/T03153_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-fallen-images-t03153,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Marble,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Two Figures (Heroes),Oil paint and graphite on hardboard,Presented by the executors of the artist's estate 1980,1954,1980,1850,1220,mm,http://www.tate.org.uk/art/images/work/T/T03/T03155_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-two-figures-heroes-t03155,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Oil Paint,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Garden Sculpture (Model for Meridian),Bronze,Presented by the executors of the artist's estate 1980,1958,1980,1603,865,mm,http://www.tate.org.uk/art/images/work/T/T03/T03139_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-garden-sculpture-model-for-meridian-t03139,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Metal,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Figure for Landscape,Bronze,Presented by the executors of the artist's estate 1980,1959,1980,2603,1257,mm,http://www.tate.org.uk/art/images/work/T/T03/T03140_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-figure-for-landscape-t03140,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Metal,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Spring,Bronze,"Accepted by HM Government in lieu of inheritance tax and allocated to Tate 2005, accessioned 2006",1966,2006,850,570,mm,http://www.tate.org.uk/art/images/work/T/T12/T12278_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-spring-t12278,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Metal,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,River Form,Bronze,"Accepted by HM Government in lieu of inheritance tax and allocated to Tate 2005, accessioned 2006",1965,2006,870,1930,mm,http://www.tate.org.uk/art/images/work/T/T12/T12280_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-river-form-t12280,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Metal,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,I,"Graphite, watercolour, crayon and oil paint on paper",Accepted by HM Government in lieu of inheritance tax 2010 and allocated to Tate 2012,1947,2013,464,590,mm,,http://www.tate.org.uk/art/artworks/hepworth-i-t13823,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Mixed Medium,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Figure (Nanjizal),Yew on oakwood base,Purchased 1960,1958,1960,2469,457,mm,http://www.tate.org.uk/art/images/work/T/T00/T00352_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-figure-nanjizal-t00352,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Corinthos,Guarea wood and paint on wooden base,Purchased 1962,1954,1962,1041,1067,mm,http://www.tate.org.uk/art/images/work/T/T00/T00531_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-corinthos-t00531,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Forms in Echelon,Tulipwood on elm base,Presented by the artist 1964,1938,1964,1080,600,mm,http://www.tate.org.uk/art/images/work/T/T00/T00698_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-forms-in-echelon-t00698,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Pelagos,Elm and strings on oak base,Presented by the artist 1964,1946,1964,430,460,mm,http://www.tate.org.uk/art/images/work/T/T00/T00699_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-pelagos-t00699,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Hollow Form with White,Elm,Presented by the artist 1967,1965,1967,1346,584,mm,http://www.tate.org.uk/art/images/work/T/T00/T00960_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-hollow-form-with-white-t00960,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Figure (Nyanga),Elm on plywood base,Presented by the artist 1969,1959,1969,908,571,mm,http://www.tate.org.uk/art/images/work/T/T01/T01112_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-figure-nyanga-t01112,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Tides I,Holly,Presented by Ben Nicholson OM 1975,1946,1975,337,632,mm,http://www.tate.org.uk/art/images/work/T/T02/T02008_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-tides-i-t02008,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Infant,Wood,Presented by the executors of the artist's estate 1980,1929,1980,438,273,mm,http://www.tate.org.uk/art/images/work/T/T03/T03129_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-infant-t03129,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Seated Figure,Lignum vitae,Presented by the executors of the artist's estate 1980,1932,1980,356,267,mm,http://www.tate.org.uk/art/images/work/T/T03/T03130_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-seated-figure-t03130,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Pierced Form (Epidauros),Wood,Presented by the executors of the artist's estate 1980,1960,1980,740,676,mm,http://www.tate.org.uk/art/images/work/T/T03/T03141_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-pierced-form-epidauros-t03141,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Single Form (September),Walnut,Presented by the executors of the artist's estate 1980,1961,1980,825,508,mm,http://www.tate.org.uk/art/images/work/T/T03/T03143_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-single-form-september-t03143,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,"Ball, Plane and Hole","Lignum vitae, mahogany and oak",Purchased 1982,1936,1982,210,611,mm,http://www.tate.org.uk/art/images/work/T/T03/T03399_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-ball-plane-and-hole-t03399,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Maquette for ‘The Unknown Political Prisoner’,Wood and iron,Accepted by HM Government in lieu of inheritance tax and allocated to Tate 2005,1952,2005,530,238,mm,http://www.tate.org.uk/art/images/work/T/T12/T12026_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-maquette-for-the-unknown-political-prisoner-t12026,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Landscape Sculpture,Wood,"Accepted by HM Government in lieu of inheritance tax and allocated to Tate 2005, accessioned 2006",1944,2006,320,680,mm,http://www.tate.org.uk/art/images/work/T/T12/T12284_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-landscape-sculpture-t12284,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Wood,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Poised Form,Purbeck marble on concrete base,Presented by the executors of the artist's estate 1980,1951,1980,1170,455,mm,http://www.tate.org.uk/art/images/work/T/T03/T03134_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-poised-form-t03134,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Marble,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,The Scalpel 2,Oil paint and graphite on paper on board,Accepted by HM Government in lieu of tax and allocated to the Tate Gallery 1995,1949,1995,492,728,mm,http://www.tate.org.uk/art/images/work/T/T07/T07009_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-the-scalpel-2-t07009,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Oil Paint,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Seated Woman with Clasped Hands,Oil paint and graphite on paper,Accepted by HM Government in lieu of inheritance tax 2010 and allocated to Tate 2012,1949,2013,470,355,mm,,http://www.tate.org.uk/art/artworks/hepworth-seated-woman-with-clasped-hands-t13826,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Oil Paint,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,"Spring, 1957 (Project for Sculpture)",Oil paint and ink on board,Accepted by HM Government in lieu of inheritance tax 2010 and allocated to Tate 2012,1957,2013,610,456,mm,http://www.tate.org.uk/art/images/work/T/T13/T13827_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-spring-1957-project-for-sculpture-t13827,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Oil Paint,Dame Barbara Hepworth
"Hepworth, Dame Barbara",Female,1903,1975,"Wakefield, United Kingdom","Saint Ives, United Kingdom",artist,Mother and Child,Cumberland alabaster on marble base,Purchased with assistance from the Friends of the Tate Gallery 1993,1934,1993,230,455,mm,http://www.tate.org.uk/art/images/work/T/T06/T06676_8.jpg,http://www.tate.org.uk/art/artworks/hepworth-mother-and-child-t06676,http://www.tate.org.uk/art/artists/dame-barbara-hepworth-1274,Stone,Dame Barbara Hepworth
